year,no,instruction,input,result,isAnswerable,isMultipleChoice,isSingleChoiceSolution,note
2021,12,การทดลองเพื่อศึกมากฎทรงมาด โดยใช้น้ำส้มสายชู 90 กรัม ทำปฏิกิริยากับเบกกิ้งโซดา 10 กรัม โดยออกแบบการทดลองดังแผนภาพ ทำการทดลองช้ำ 3 ครั้ง ได้ผลการทดลองผสมเบกกิ้งโซดากับน้ำส้มสายชู ดังตาราง สิ่งใดที่ผู้ทดลองควรทำต่อหลังทราบผลการทดลอง,(1) ลงข้อสรุปว่าการทดลองไม่เป็นไปดามกฎทรงมวล (2) ออกแบบการทดลองใหม่ให้เป็นระบบปิดเพื่อเก็บแก๊สไว้ชั่งมวล (3) อภิปรายว่าผลการทดลองคลาดเคลื่อนเนื่องจากเครื่องชั่ง (4) เขียนในรายงานว่าน้ำส้มสายชูอาจจะระเหยทำให้มวลหายไป,(2) ออกแบบการทดลองใหม่ให้เป็นระบบปิดเพื่อเก็บแก๊สไว้ชั่งมวล,TRUE,TRUE,TRUE,
2021,13,"ชมรมนักชงกาแฟในโรงเรียน ได้ออกแบบผลิตภัณฑ์กาแฟสกัดเย็น (Cold Brew) ที่ดีต่อสุขภาพ เพื่อจำหน่ายให้ครูและบุคลากรในโรงเรียน ชื่อ ""กแฟเข้มใจ"" โดยให้ความหวานน้อย นักเรียนในฐานะผู้คิดค้นสูตร ได้กำหนดอัตราการชงปริมาณกาแฟ 1 ลิตรจะเติมน้ำตาล 15 กรัม แล้วแบ่งใส่ขวดขายโดยมีการออกแบบสถากติดขวดแสดงค่าพลังงาน น้ำตาล ขมัน และโซเดียมแบบจีดีเอสำหรับติดข้างขวด ดังภาพ จากข้อมูลข้างต้น กาแฟเข้มใจ 1 ขวด มีปริมาตรกี่มิลลิลิตร",(1) 100 มิลลิลิตร (2) 200 มิลลิลิตร (3) 300 มิลลิลิตร (4) 1000 มิลลิลิตร,(2) 200 มิลลิลิตร,TRUE,TRUE,TRUE,
2021,14,นำวัตถุทรงลูกบาศก์ขนาดกว้าง 10 เซนติมตร ยาว 10 เซนติมตร สูง 10 เซนติเมตร ไปชั่งในของเหลวที่มีค่าความหนาแน่น 2000 กิโลกรัมต่อลูกบาศก์เมตร อ่านค่าน้ำหนักวัตถุได้ 30 นิวตัน ถ้านำวัดถุทรงลูกบาศก์นี้ไปชั่งในอากาศ จะสามารถอ่านค่ามวลของวัตถุได้เท่าไร (กำหนดให้ความเร่งโน้มถ่วงของโลก มีค่าเท่ากับ 10 เมตรต่อวินาที^2),(1) 5 กิโลกรัม (2) 10 กิโลกรัม (3) 50 กิโลกรัม (4) 300 กิโลกรัม,(1) 5 กิโลกรัม,TRUE,TRUE,TRUE,
2021,15,ออกแรง F ขนาด 150 นิวตันดังรูป กระทำต่อวัตถุมวถ 30 กิโลกรัม วางบนพื้นราบที่มีค่าสัมประสิทธิ์ของแรงเสียดทานสถิต 0.6 และสัมประสิทธิ์แรงเสียดทานจลน์ 0.3 ข้อใดกล่าวได้ถูกต้องเมื่อออกแรงกระทำต่อวัตถุ (กำหนดให้ความเร่งโน้มถ่วงของโลกมีค่าเท่ากับ 10 เมตรต่อวินาที^2),(1) วัตถุเคลื่อนที่ไปทางขวามือด้วยความเร่ง 2 เมตรต่อวินาที^2 (2) มีแรงเสียดทานสถิต 90 นิวตันกระทำกับวัตถุ (3) วัตถุคลื่อนที่ไปทางขวามือและมีแรงเสียดทานจลน์ 90 นิวตัน (4) วัตถุยังอยู่นิ่งกับที่,(4) วัตถุยังอยู่นิ่งกับที่,FALSE,TRUE,TRUE,Understanding Picture is required.
2021,16,นักเรียนได้เริ่มวิ่งด้วยอัตราร็วคงที่จากตำแหน่ง 4 ไปในทิศทวนเข็มนาฬิกาดังรูป โดยเส้นทางวิ่งมีลักษณะเป็นวงกลมที่มีรัศมีขนาด 98 เมตร โดยใช้เวลา 5 นาที ในการวิ่งครบ 1 รอบ ข้อใดต่อไปนี้กล่าวถูกต้อง,(1) การกระจัดเท่ากับ 616 เมตร เมื่อนักเรียนวิ่งครบ 1 รอบ (2) ความเร็วเฉถี่ยกงที่ เท่ากับ 2 เมตรต่อวินาที เมื่อวิ่งกรบ 1 รอบ (3) นักเรียนวิ่งได้การกระจัดสูงสุด เมื่ออยู่ที่ตำแหน่ง C (4) อัตราเร็วเฉลี่ยเท่ากับ 1 เมตรต่อวินาที เมื่อ นักเรียนวิ่งถึงตำแหน่ง C,(3) นักเรียนวิ่งได้การกระจัดสูงสุด เมื่ออยู่ที่ตำแหน่ง C,FALSE,TRUE,TRUE,Understanding Picture is required.
2021,17,"ถ้ามวล 1 กิโลกรัม และมวล 4 กิโลกรัม ผูกติดด้วยเชือกเบามาก (ไม่คิดมวลของเชือก) ซึ่งวางอยู่บนพื้นราบ โดยมีแรง F1, F2, F3, และ F4, กระทำกับวัตถุพร้อมกัน ดังรูป และวัตถุทั้งสองเคลื่อนที่ไปพร้อมกัน จงหาค่าแรงดึงเชือกระหว่างมวลทั้งสองมีค่าเท่าไร",(1) 2 นิวตัน (2) 4 นิวตัน (3) 10 นิวตัน (4) 20 นิวตัน,(1) 2 นิวตัน,FALSE,TRUE,TRUE,Understanding Picture is required.
2021,18,วางคานเบายาว 4 เมตร บนแท่นสามเหลี่ยม แล้ววางวัตถุหนัก 2 นิวดัน และ 10 นิวตันที่ปลายคานทั้งสองข้างดังรูป จะต้องออกแรงขนาดเท่าไรและมีทิศทางอย่างไร ที่ตำแหน่งจุด A เพื่อให้คานเบาอยู่ในตำแหน่งสมดุล,(1) ออกแรงขนาด 2 นิวตัน ทิศขึ้น (2) ออกแรงขนาด 4 นิวดัน ทิศขึ้น (3) ออกแรงขนาด 2 นิวตัน ทิศลง (4) ออกแรงขนาด 4 นิวตัน ทิศลง,(3) ออกแรงขนาด 2 นิวตัน ทิศลง,FALSE,TRUE,TRUE,Understanding Picture is required.
2021,19,เทน้ำร้อนที่มีอุณหภูมิ 70 องศาเซลเซียส จำนวน 100 กรัมลงไปในภาชนะที่เก็บความร้อนได้อย่างดีที่มีน้ำอุณหภูมิ 40 องศาเซลเชียส บรรจุอยู่ 500 กรัม ปล่อยให้เข้าสู่สภาวะสมดุล หลังจากนั้นจะให้ความร้อนกับน้ำด้วยขดลวดไฟฟ้าที่ให้ความร้อนในอัตราคงที่ โดยไม่มีการสูญเสียความร้อนจากภาชนะ และวัดอุณหภูมิของน้ำทุก ๆ 1 นาที เมื่อเวลาผ่านไป 10 นาที สังเกดว่าน้ำเริ่มเดือด โดยสามารถเขียนกราฟความสัมพันธ์ระหว่างอุณหภูมิของน้ำและเวลได้ดังกราฟ (กำหนดให้ ความจุความร้อนจำพาะของน้ำ เท่ากับ 1 แกลอรีกรัม องศาเซลเชียสและความร้อนแฝงของการกลายเป็นไอของน้ำท่ากับ 540 แคลอรี/กรัม) ข้อใดกล่าวไม่ถูกต้อง,(1) ขดลวดให้ความร้อนมีกำลังไฟฟ้า 55 แคลอรีต่อวินาที (2) ปริมาณความร้อน 324 กิโลแคลอรี ที่ใช้ในการเปลี่ยนสถานะของเหลวของน้ำกลายเป็นไอ (3) ขดลวดจะถ่ายโอนพลังงานความร้อนให้กับน้ำผสม 33 กิโลแคลอรี เมื่อเวลาผ่านไป 15 นาที (4) อ่านค่าอุณหภูมิน้ำจากเทอร์โมมิเตอร์ได้ 45 องศาเซลเซียส ที่สภาวะสมดุลความร้อน,(3) ขดลวดจะถ่ายโอนพลังงานความร้อนให้กับน้ำผสม 33 กิโลแคลอรี เมื่อเวลาผ่านไป 15 นาที,FALSE,TRUE,TRUE,Understanding Picture is required.
2021,20,ต่อวงจรไฟฟ้า ซึ่งประกอบด้วยแบตเตอรี่ แอมมิเตอร์ โวลต์มิเตอร์ และตัวต้านทานค่าต่าง ๆ ดังรูป จากวงจร ข้อใดกล่าวไม่ถูกต้อง,(1) กำลังการสูญเสียไฟฟ้าที่ตกคร่อมตัวต้านทาน 1 โอห์ม มีค่า 4 W (2) กระแสไฟฟ้าที่ไหลผ่านตัวต้านทาน 3 โอห์ม มีค่าน้อยกว่ากระแสที่ไหลผ่านจุด B (3) กระแสไฟฟ้าไหลผ่านแอมมิเตอร์ และผ่านจุด A และ B มีขนาดเท่ากัน เท่ากับ 2 A (4) อ่านค่าความต่างศักย์ที่ตกคร่อมตัวต้านทาน 6 โอห์ม จากโวลด์มิเตอร์มีค่าเท่ากับ 12 V,(4) อ่านค่าความต่างศักย์ที่ตกคร่อมตัวต้านทาน 6 โอห์ม จากโวลด์มิเตอร์มีค่าเท่ากับ 12 V,FALSE,TRUE,TRUE,Understanding Picture is required.
2021,21,นที ต้องการซื้อพัดลมขนาด 18 นิ้ว เพื่อเปีดใช้งานขณะอ่านหนังสือทบทวนบทเรียนภายในระยะเวลา 4 เดือน ๆ ละ 25 วัน โดยแต่ละวันจะใช้งาน 5 ชั่วโมง (กำหนดให้ค่าไฟฟ้า หน่วยละ 4 บาท) ร้านขายพัดลมเสนอขายพัดลมยี่หัง A และ B โดยได้ระบุลมบัติทางไฟฟ้าและความเร็วรอบการหมุน ดังนี้ ข้อใดกล่าวได้ถูกต้องเกี่ยวกับสถานการณ์การเลือกซื้อพัดลม เพื่อใช้งานในระยะเวลา 4 เดือน,(1) พัดลมยี่ห้อ A และ B ใช้ปริมาณไฟฟ้าเท่ากัน และพัดสมยี่ห้อ B มีความถี่การหมุนมากกว่ายี่ห้อ A (2) พัดลมยี่ห้อ A และ B ใช้ปริมาณไฟฟ้าท่ากัน และพัดลมยี่ห้อ B มีความถี่การหมุนเท่ากับยี่ห้อ A (3) พัดลมยี่ห้อ B จะประหยัดค่าไฟฟ้าได้มากกว่ายี่ห้อ A 200 บาท และพัดลมยี่ห้อ B มีความถี่การหมุนมากกว่ายี่ห้อ A (4) พัดลมยี่ห้อ B จะประหยัดค่าไฟฟ้าได้มากกว่ายี่ห้อ A 44 บาท และความถี่การหมุนใบพัดเท่ากันทั้งสองยี่ห้อ,(4) พัดลมยี่ห้อ B จะประหยัดค่าไฟฟ้าได้มากกว่ายี่ห้อ A 44 บาท และความถี่การหมุนใบพัดเท่ากันทั้งสองยี่ห้อ,TRUE,TRUE,TRUE,
2021,22,นักเรียนคนหนึ่งมีปัญหากี่ยวกับลายดา เห็นสิ่งต่าง ๆ ไม่ชัดเจน จึงไปพบจักษุแพทย์คุณหมออธิบายว่แสงผ่านกระจกและเลนส์ตา ทำให้แสงมีการหักเหมากส่งผลทำให้แสงตกก่อนถึงจอรับภาพ ดังรูป จากกรณีดังกถั่าวมีผลอย่างไรต่อลายตาของนักเรียน และถ้าต้องใส่แว่นตาจะต้องใช้เลนส์ชนิดอะไร เพื่อมาทำแว่นตา,(1) สายตายาว เลนส์นูน (2) สายตาสั้น เลนส์นูน (3) สายตายาว เลนส์เว้า (4) ลายตาสั้น เลนส์เว้า,(4) ลายตาสั้น เลนส์เว้า,FALSE,TRUE,TRUE,Understanding Picture is required.
2021,23,ความชื้นสัมพัทธ์ คือ ร้อยละของอัตราส่วนระหว่างปริมาณไอน้ำที่มีอยู่จริงในอากาศและปริมาณไอน้ำอิ่มตัว ณ อุณหภูมิ ความดันและปริมาตรเดียวกัน นักเรียนตรวจวัดความชื้นและอุณหภูมิในห้องทดลอง พบว่า อากาศมีความชื้นสัมบูรณ์คงที่ 25 กรัมต่อลูกบาศก์เมตร ตลอดทั้งวัน และอุณหภูมิห้องเปลี่ยนแปลงดังรูป ช่วงเวลาใดมีความชื้นสัมพัทธ์สูงที่สุด,(1) A (2) B (3) C (4) D,(1) A,FALSE,TRUE,TRUE,Understanding Picture is required.
2021,24,พายุหมุนเขตร้อนที่พบได้บ่อยครั้งในประเทศไทย ทำให้สภาพลมฟ้าอากาศเกิดการเปลี่ยนแปลงอย่างรุนแรง เช่น ลมพัดแรง ลูกเห็บตก ฝนตกหนักและฟ้าผ่า เกิดขึ้นเหนือมหาสมุทรบริเวณเส้นศูนย์สูตร จากนั้นจึงเคลื่อนตัวเข้าสู่แผ่นดิน ข้อใดกล่าวถูกต้องเกี่ยวกับพายุหมุนเขตร้อน,(1) ก่อตัวได้ทุกพื้นที่ทั้งในเขตอบอุ่นและเขตหนาว (2) สลายตัวเหนือฟื้นมหาสมุทรหรือทะเล (3) ลมพัดเร็วที่สุดบริเวณศูนย์กลางพายุ (4) พายุไซโคลนมีความเร็วลมใกล้จุดศูนย์กลางมากกว่า 118 กิโตเมครต่อชั่วโมง,(4) พายุไซโคลนมีความเร็วลมใกล้จุดศูนย์กลางมากกว่า 118 กิโตเมครต่อชั่วโมง,TRUE,TRUE,TRUE,
2021,25,ข้อใดเป็นภูมิลักษณ์ที่กิดจากการละสมตัวของตะกอน,(1) ทะเลสาบรูปแอก (2) ดินดอนสามเหลี่ยม (3) แคนยอน (4) กุมภลักษณ์,(2) ดินดอนสามเหลี่ยม,TRUE,TRUE,TRUE,
2021,26,จากการสำร่วจชั้นตะกอน X V 2 พบว่า มืองค์ประกอบของตะกอนดังตาราง ข้อใดถูกต้อง,(1) ชั้น X มีคุณสมบัติเป็นชั้นหินอุ้มน้ำได้ดีกว่าชั้น Y (2) ชั้น Z มีคุณสมบัติเป็นชั้นหินอุ้มน้ำได้ดีกว่าชั้น X (3) ชั้น Z มีคุณสมบัติเป็นชั้นหินอุ้มน้ำได้ดีกว่าชั้น Y (4) ชั้น X และชั้น Y มีคุณสมบัติเป็นชั้นหินอุ้มน้ำได้ดีเหมือนกัน,(1) ชั้น X มีคุณสมบัติเป็นชั้นหินอุ้มน้ำได้ดีกว่าชั้น Y,TRUE,TRUE,TRUE,
2021,27,ณ ขุมชนแห่งหนึ่งตั้งอยู่ติดกับแม่น้ำมักได้รับผลกระทบจากน้ำท่วมสูง 1 -2 เมตร ในช่วงเดือนพฤศจิกายน-มกราคม ของทุกปี ทำให้ขาดแคลนพืชผักสวนครัว ผู้นำชุมชนนำโฟมเก่าเหลือใช้จากอุดลาพกรรมนากุ้งมาสร้างแปลงผักถอยน้ำ เพื่อเครียมรับมืออุทกภัยที่เกิดขึ้น แต่เนื่องจากแผ่นโฟมขนาดใหญ่มีใช้ในอุดสาหกรรมนากุ้งเท่านั้น จึงหาใช้ได้ยาก นักเรียนในชุมชนแห่งนี้มีแนวคิดที่จะสร้างแปลงผักลอยน้ำจากวัสดุเหลือใช้ที่หาง่ายทนทาน และประหยัด จึงศึกษาหาความรู้จากหน่วยงานภาครัฐ และเครือข่ายกลุ่มจิตอาสาจากองค์กรเอกชนในพื้นที่ จากนั้นรวบรวมข้อมูถวัสดุเหลือใช้ในชุมชนที่มีคุณสมบัติตรงตามต้องการ แล้ววางเผนดำเนินการสร้างและทดสอบประสิทธิภาพในด้านการลอยน้ำ และความทนทานต่อสภาพแวดล้อมของวัสดุเหลือใช้แต่ละชนิดเพื่อหาข้อสรุปในการเลือกวัสดุเหลือใช้มาสร้างแปลงผักลอยน้ำ จากสถานการณ์ที่กล่าวมาข้อใดคือวิธีการที่นักเรียนกลุ่มนี้สามารถออกแบบเพื่อทดสอบประสิทธิภาพของวัสดุเหลือใช้ในการทำแปลงเกษตรลอยน้ำ,(1) การสืบค้นข้อมูลสถิติน้ำท่วมย้อนหลัง 10 ปี จากหน่วยงานราชการ (2) การร่างวิธีการประกอบวัสดุเหลือใช้เพื่อช่วยพยุงแปลงเกษตรจากการสืบกันข้อมูลในอินเทอร์เน็ต (3) การนำแปลงเกษตรที่ประกอบจากวัสดุเหลือใช้แต่ละแบบไปลอยน้ำคลางแจ้งเป็นเวลา 15 วัน แล้วนำผลมาปรับปรุง (4) การนำแปลงเกษตรที่ประกอบจากวัสดุเหลือใช้มาประกวดความสวยงามแล้วปรับปรุงให้ดูดีขึ้น,(3) การนำแปลงเกษตรที่ประกอบจากวัสดุเหลือใช้แต่ละแบบไปลอยน้ำคลางแจ้งเป็นเวลา 15 วัน แล้วนำผลมาปรับปรุง,TRUE,TRUE,TRUE,
2021,28,พนักงานส่งของคนหนึ่งวางเผนการเดินทางจากโรงแรมไปสำนักงานเพื่อรายงานตัวกับหัวหน้าที่สำนักงานใหญ่ซึ่งอยู่ในตัวเมือง โดยมีข้อกำหนดการใช้ถนหว่ารถทุกกันที่แก่นบนถนนไม่สามารถเลี้ยวช้ายไปตามแยกต่าง ๆ ได้ ต้องเลี้ยวขวาเท่านั้น ซึ่งมีแผนที่มีตัวเลขบอกเวลาที่ใช้ในการเดินทางแต่ละเส้นทางดังรูป โดยกำหนดให้ตัวเลขตามเส้นทาง คือ ระยะเวลาเดินทางตามเส้นทาง หน่วยเป็นนาที จากข้อมูลคามแผนที่ พนักงานส่งของต้องการเดินทางจากโรงแรมไปสำนักงานใหญ่ให้เร็วที่สุด จะต้องใช้เวลาการเดินทางอย่างน้อยกี่นาที,(1) 28 นาที (2) 29 นาที (3) 33 นาที (4) 34 นาที,(2) 29 นาที,FALSE,TRUE,TRUE,Understanding Picture is required.
