year,no,instruction,input,result,isAnswerable,isMultipleChoice,isSingleChoiceSolution,note
tha,31,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เด็กผู้หญิงพุ่งลงไปในสระนํ้า,(1) เขาวิ่งบนขอบสระ\n(2) เขากระโดดจากที่กระโดด,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,32,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ตั๋วภาพยนตร์ขายหมด,(1) มันเป็นวันปฐมทัศน์\n(2) ภาพยนตร์ได้การตอบรับที่ไม่ดี,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,33,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้ชายนํ้าหนักลด,(1) คนทอดทิ้งเขา\n(2) คนชมเขา,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,34,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: มือเด็กผู้หญิงถลอก,(1) เขาพิมพ์จดหมาย\n(2) เขาปืนด้วยเชือก,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,35,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: คนแสดงในละครสัตว์เล่นกลขณะขี่จักรยาน,(1) คนดูดูด้วยความทึ่ง\n(2) นักกายกรรมโหนจากจั่ว,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,36,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันควบคุมอารมณ์ไม่อยู่,(1) เพื่อนของฉันทำให้ฉันรอ\n(2) เพื่อนฉันถึงตรงเวลา,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,37,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ประเทศที่ขัดแย้งต้องการสันติภาพ,(1) พวกเขาพัฒนาอาวุธนิวเคลียร์\n(2) พวกเขาต่อรองสนธิสัญญา,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,38,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้ชายกินยานอนหลับ,(1) เขาง่วง\n(2) เขามีไข้,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,39,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้หญิงชนโซฟา,(1) ขาโซฟาหลุด\n(2) เข่าของเขาปวม,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,40,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เด็กผู้ชายบีบลูกโป่ง,(1) ลูกโป่งแตก\n(2) ลูกโป่งลอยไป,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,41,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: นักท่องเที่ยวเข้าห้องเขา,(1) พวกเขาเอาของออกจากกระเป๋า\n(2) พวกเขาไปสนามบิน,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,42,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันกัดลูกพีช,(1) ลูกพีชชํ้า\n(2) นํ้าของมันกระเด็นออกมา,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,43,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: มือของฉันเหนียว,(1) ฉันกินโดนัท\n(2) ฉันชอบกินของหวาน,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,44,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันผลักประตู,(1) ประตูเปิด\n(2) ประตูล็อค,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,45,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: นักประท้วงควํ่าบาตรผลิตภัณฑ์,(1) ผลิตภัณฑ์ถูกตรวจเพื่อคุณภาพ\n(2) ผลิตภัณฑ์ถูกผลิตโดยแรงงานเด็ก,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,46,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันเจาะรูในกําแพง,(1) หนูคลานออกมาจากรู\n(2) ฝุ่นออกมาจากรู,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,47,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้หญิงอิจฉาพี่สาวของเขา,(1) พี่สาวของเขามีความสุข\n(2) พี่สาวของเขาหย่า,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,48,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันทำไวน์หกใส่เสื้อ,(1) ฉันใส่ผ้ากันเปื้อน\n(2) ฉันเปลี่ยนเสื้อ,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,49,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: แคชเชียร์เปิดลิ้นชักเก็บเงิน,(1) ลูกค้าหากระเป๋าสตางค์\n(2) ลูกค้ายื่นเงินให้,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,50,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: นักดนตรีบนถนนเรียกผู้ชม,(1) คนให้เงินเขา\n(2) เขาไล่คนไป,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,51,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เด็กเล็กร้องไห้กับพี่เลี้ยงของเขา,(1) เขาคิดถึงพ่อแม่\n(2) มันเป็นเวลาอาหารว่าง,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,52,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เรดาร์ของนักบินจับสัญญาณพายุได้,(1) นักบินขับเครื่องเลี่ยงพายุ\n(2) นักบินพาเครื่องบินฝ่าพายุ,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,53,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ต้นไม้ผลัดใบ,(1) ใบไม้เปลี่ยนสี\n(2) ใบใม้ตกมารวมกันบนพื้น,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,54,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เด็กผู้ชายกำลังซน,(1) เขาตัดสินในเล่นไพ่กับพี่สาว\n(2) เขาตัดสินใจว่าจะแกล้งพี่สาว,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,55,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เด็กผู้ชายร้องที่จะไปห้องนํ้า,(1) พ่อของเขาให้นํ้าหวานเขาดื่ม\n(2) พ่อของเขาหยุดรถที่สถานีบริการ,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,56,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เด็กโรยอาหารปลาลงบ่อนํ้า,(1) ปลากระโดดออกจากบ่อ\n(2) ปลาว่ายเข้าไปหาอาหาร,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,57,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ทัศนคติทางด้านการเมืองของผู้หญิงเปลี่ยน,(1) เขาเปลี่ยนพรรคการเมือง\n(2) เขาได้ลงไปประท้วง,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,58,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ท่อนํ้าห้องนํ้าตัน,(1) ฉันเปิดก๊อกนํ้า\n(2) ฉันเทยาล้างท่อลงไป,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,59,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้โดยสารลงจากรถไฟ,(1) รถไฟถึงสถานีแล้ว\n(2) รถไฟส่งเสียงหวูด,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,60,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้ชายกดลงไปบนกาวของซองจดหมาย,(1) เขาติดแสตมป์ลงบนซองจดหมาย\n(2) เขาปิดซองจดหมาย,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,61,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เพื่อนไม่ได้ติดต่อกัน,(1) เขาเคยชอบอยู่ด้วยกัน\n(2) เขาย้ายไปอยู่เมืองอื่น,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,62,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: พนักงานบัญชีบริหารการเงินของบริษัทผิดพลาด,(1) เขาถูกไล่ออก\n(2) เขาลาคลอด,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,63,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันดูนาฬิกา,(1) ฉันได้ยินนาฬิกาเดิน\n(2) ฉันไปดูเวลา,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,64,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: มือของฉันเป็นตะคริว,(1) ฉันเขียนบทความด้วยมือ\n(2) ฉันจับมือภรรยา,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,65,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: น็อตถูกขันแน่น,(1) ฉันเปลี่ยนน็อต\n(2) ฉันบิดประแจ,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,66,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: หญิงชายคู่หนึ่งเซ็นสัญญาเช่าห้อง,(1) คู่หญิงชายย้ายเข้าไปในห้อง\n(2) ที่ทำการจังหวัดต่อว่าเจ้าของห้อง,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,67,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้หญิงนั่งข้างนอกบนระเบียง,(1) เขาต้องการดูพระอาทิตย์ตก\n(2) เขานึกว่าเขาเห็นฟ้าผ่า,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,68,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้ชายใส่เสื้อชูชีพในนํ้า,(1) เขาว่ายนํ้าไม่เป็น\n(2) นํ้าตื้น,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,69,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้หญิงพิมพ์คำผิดในโปรแกรม,(1) เขาลบไฟล์ออก\n(2) เขากดปุ่มลบ,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,70,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เด็กผู้หญิงคุยอวดกับเพื่อนเขา,(1) เขาได้คะแนนไม่ดี\n(2) เขาชนะการประกวด,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,71,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: สนามแฉะ,(1) ฝนตกทั้งคืน\n(2) มีวัชพืชขึ้นเต็มไปหมด,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,72,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้หญิงนอนเพลิน,(1) เธอนอนค้างคืนที่โรงแรม\n(2) เธอลืมตั้งนาฬิกาปลุก,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,73,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้ชายทาครีมกันแดด,(1) เขานั่งในร่ม\n(2) เขาไปชายหาด,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,74,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: นักวิจัยพิสูจน์ทฤษฎีสำเร็จ,(1) นักวิจัยล้มทฤษฎี\n(2) คนยอมรับทฤษฎี,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,75,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: แฟนๆ ในการแข่งขันโห่,(1) การแข่งขันเข้าสู่ช่วงต่อเวลา\n(2) กรรมการตัดสินผิด,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,76,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันใส่รหัสในล็อค,(1) ฉันปิดล็อค\n(2) ล็อคเปิด,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,77,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: คนเริ่มหนาแน่น,(1) พ่อยื่นเงินให้ลูกชาย\n(2) พ่อจับมือลูกชายแน่น,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,78,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: หิมะปิดทางเข้าบ้าน,(1) ฉันควักเอาหิมะมาปั้นเป็นก้อน\n(2) ฉันโกยหิมะออกจากทางเข้าบ้าน,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,79,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: นักพายเรือจ้วงฝีพาย,(1) เรือคายัคแล่นเข้าฝั่ง\n(2) เรือคายัคปะทะคลื่น,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,80,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เด็กหญิงเสียการควบคุมจักรยาน,(1) เธอปล่อยแฮนด์จักรยาน\n(2) เธอพุ่งเข้าชนรั้ว,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,81,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันเปิดพัดลม,(1) หยดน้ำพรมลงบนตัวฉัน\n(2) ฉันรู้สึกถึงอากาศเย็นพัดผ่านตัว,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,82,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: นักเซิร์ฟกลับเข้าชายหาด,(1) เขาตัวเปียก\n(2) เขาเห็นฉลาม,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,83,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันดึงจุกปิดน้ำในอ่างออก,(1) น้ำไหลลงท่อจนหมดอ่าง\n(2) น้ำกระฉอกลงพื้น,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,84,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: สามีรู้สึกผิดที่นอกใจภรรยา,(1) เขากล่าวหาว่าเธอคบชู้\n(2) เขาสารภาพกับเธอว่าเขาคบชู้,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,85,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: หมึกบนโปสเตอร์เลอะกระดาษ,(1) ฉันรอให้หมึกแห้ง\n(2) ฉันทำน้ำหกใส่โปสเตอร์,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,86,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เด็กสะดุ้งตื่นร้องจ้า,(1) เขาฝันร้าย\n(2) เขาฉี่รดที่นอน,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,87,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เด็กชายยกเท้าวางบนโต๊ะ,(1) พ่อเขานั่งลงที่โต๊ะ\n(2) พ่อเขาสั่งสอนเขา,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
