year,no,instruction,input,result,isAnswerable,isMultipleChoice,isSingleChoiceSolution,note
2021,11,ข้อใดเป็นการเขียนบรรยาย,(1) รูปพระแม่ธรณีเป็นรูปปั้นสดรี นั่งทำคุกเข่า มือช้ายบีบมวยผมให้สายน้ำไหลออกจากมวยผมลงในบ่อที่อยู่ด้านหน้า (2) วงเวียน ๒๒ กรกฎาคม เปลี่ยนสภาพจากวงเวียนที่ราบเรียบ งามสง่า เป็นวงเวียนที่ร่มรื่นสดชื่น อุดมด้วยพรรณ์ไม้พุ่มเตี้ยสวยงาม (3) ในเวลากลางคืน แสงไฟจากสปอตไลท์หลายดวงบนเสาไฟฟ้า สาดส่องแสงตัดกันไปต้องพระบรมรูป ทำให้อนุสาวรีย์แห่งนี้สวยสง่งามตายิ่งนัก (4) โลหะปราสาทและวัดราชนัดดาราม เปรียบเสมือนประตูสู่กรุงรัตนโกสินทร์ ดังนั้นจึงควรส่งเสริมทัศนียภาพอันงดงามตระการตาของโลหะปราสาทให้ปรากฏแก่สาธารณชน,(1) รูปพระแม่ธรณีเป็นรูปปั้นสดรี นั่งทำคุกเข่า มือช้ายบีบมวยผมให้สายน้ำไหลออกจากมวยผมลงในบ่อที่อยู่ด้านหน้า,TRUE,TRUE,TRUE,
2021,12,"การเขียนเรียงความเรื่อง วังใกลกังวล ข้อใดเรียงลำดับ คำนำ เนื้อเรื่อง สรุปได้ถูกต้อง ๑. ปัจจุบัน ""วังไกลกังวล"" ยังคงใช้เป็นที่ประทับของพระเจ้าแผ่นดิน ในการเสด็จพระราชดำเนินแปรพระราชฐาน 2. พระองค์ทรงพระกรุณาโปรดเกล้าฯ ให้ตั้งการพระราชพิธีกฤหมงกลขึ้นพระตำหนักเปี่ยมสุข เมื่อวันที่ ๑0 และ ๑๑ เมบายน ๒๔๗๒ ๓. พระองค์ทรงพระกรุณาโปรดเกล้าฯ ให้ หม่อมเจ้าอิทธิเทพสรรค์ กฤดากรเป็นผู้ออกแบบและอำนวยการสร้างตั้งแต่ปี ๒๔๖๘ ๔. รัชกาลที่ ๗ ทรงพระกรุณาโปรดเกล้าฯ ให้สร้าง ""วังไกลกังวล"" ณ ชายทะเล ตำบลหัวหิน จังหวัดประจวบคีรีขันธ์",(1) ๓-๔-๑-๒ (2) ๔-๓-๒-๑ (3) ๔-๑-๓-๒ (4) ๑-๔-๒-๓,(2) ๔-๓-๒-๑,TRUE,TRUE,TRUE,
2021,13,ข้อใดลงวันที่ในการเขียนจดหมายกิจธุระได้ถูกต้องตามรูปแบบ,(1) ๑๔ ก.พ. ๖๕ (2) ๑๔ กุมภาพันธ์ ๒๕๖๕ (3) วันที่ ๑๔ กุมภาพันธ์ พ.ศ. ๒๕๖๕ (4) วันจันทร์ที่ ๑๔ เดือนกุมภาพันธ์ พุทธศักราช ๒๕๖๕,(2) ๑๔ กุมภาพันธ์ ๒๕๖๕,TRUE,TRUE,TRUE,
2021,14,จากข้อความต่อไปนี้ ข้อความส่วนใดสามารถนำไปใช้เขียนย่อความได้ ๑) สารเบต้าแคโรทีนพบมากในผลไม้และผักที่มีสีส้ม เหลือง แดง และสีเขียวบางชนิด ๒) เช่น แคนตากูป แตงโม มะละกอสุก ฟักทอง ข้าวโพดอ่อน ๓) หรือจำพวกบรอคโกลี มะระ ผักบุ้ง ต้นหอม ผักคะน้า ผักดำถึง และหน่อไม้ฝรั่งก็มีสารดังกล่าวด้วย ๔) สารเบต้าแคโรที่นนั้นมีประโยชน์ต่อร่างกายและผิวพรรณอย่างมาก จึงควรหมั่นรับประทานผลไม้และผักเหล่านี้อย่างสม่ำเสมอ,(1) ส่วนที่ ๑ และ ส่วนที่ ๒ (2) ส่วนที่ 2 และ ส่วนที่ ๔ (3) ส่วนที่ ๒ และ ส่วนที่ ๓ (4) ส่วนที่ ๓ และ ส่วนที่ ๔,(2) ส่วนที่ 2 และ ส่วนที่ ๔,TRUE,TRUE,TRUE,
2021,15,ข้อใดเขียนลำดับความคิดในการอธิบายสมเหตุสมผล,(1) ช้างเป็นสัตว์กินพืช และปัญหาช้างเร่ร่อนที่ต้องแก้ไขยังปรากฎอยู่มากในปัจจุบัน (2) อาหารของช้างมี ๕ จำพวก แต่ช้างไม่มีกระเพาะพิเศษใช้เก็บอาหารสำรองแบบวัวควาย (3) ช้างกินอาหารวันละประมาณ ๒๕0 กิโลกรัม กินน้ำวันละ ๒๐๐ ลิตรหรือประมาณ ๑๕ ปี๊บ (4) ช้างใช้งวงดึงกิ่งไม้สูง ๆ ลงมากินได้ ถ้ามีดินติดหญ้ามาด้วย ช้างจะใช้งวงจับหญ้าฟาดให้ดินหลุด,(3) ส่วนที่ ๓ และ ส่วนที่ ๔,TRUE,TRUE,TRUE,
2021,16,ข้อใดเป็นการเขียนแสดงความรู้โดยใช้ทั้งเหตุและผล ๑) หมอลำเสื่อมความนิยมลงไปเนื่องจากการรับวัฒนธรรมต่างประเทศเข้ามา ๒) เพื่อความอยู่รอด หมอลำทั้งหลายจึงต้องประยุกต์การแสดงให้สอดคล้องกับสภาวะสังคมที่เปลี่ยนไป,(1) ส่วนที่ ๑ และ ส่วนที่ ๒ (2) ส่วนที่ ๒ และ ส่วนที่ ๓ (3) ส่วนที่ ๓ และ ส่วนที่ ๔ (4) ส่วนที่ ๔ และ ส่วนที่ ๑,(1) ส่วนที่ ๑ และ ส่วนที่ ๒,TRUE,TRUE,TRUE,
2021,17,ดูข้อความโฆษณาต่อไปนี้แล้วตอบคำถามข้อ 17 มันเทศญี่ปุ่นต้มน้ำขิงช่วยต้านโควิด บุคคลในข้งใดปฏิบัติตนในการรับสารโมษณาทางสื่อสังคมออนไลน์ข้างต้นได้เหมาะสม,(1) น้องสาวทำมันเทศญี่ปุ่นต้มกับน้ำขิงจำหน่าย เพื่อหารายได้เสริม (2) พี่สาวส่งต่อโฆษณาดังกล่าวให้ทุกคนได้รู้ทันทีเพราะเชื่อคำโฆษณา (3) พี่ชายกันข้อมูลในอินเทอร์เน็ตเพื่อตรวจสอบความถูกต้องของข้อมูลในโฆษณา (4) น้องชายไม่สวมหน้ากากอนามัยเพราะมั่นใจว่ากินมันเทศญี่ปุ่นต้มน้ำขิงแล้วต้านโควิด-19 ได้,(3) พี่ชายกันข้อมูลในอินเทอร์เน็ตเพื่อตรวจสอบความถูกต้องของข้อมูลในโฆษณา,TRUE,TRUE,TRUE,
2021,18,"บุคคลในข้อใดนำคติธรรมต่อไปนี้ไปใช้ในชีวิตประจำวันได้ถูกต้อง ณ วัดแห่งหนึ่ง มีป้ายแสดงคติธรรมติดไว้ว่า ""ถูกบัณฑิตตำหนิดีกว่าถูกคนพาลยกย่อง""",(1) พี่ชายหนีเรียนไปเที่ยวกับเพื่อน โดยไม่ฟังคำทักท้วงของพ่อแม่ (2) เพื่อน ๆ ชมว่าพี่สาวฉลาด พี่สาวเลยไม่อ่านหนังสือเตรียมสอบ (3) น้องชายแนะนำเพื่อนให้ทำตามที่ครูตักเตือน ไม่ให้เชื่อเพื่อนที่ขมว่าเราเก่งแล้ว (4) น้องสาวบอกว่าการนินทากาเลเหมือนเทน้ำ ไม่ชอกช้ำเหมือนเอามีดมากรีดหิน,(3) น้องชายแนะนำเพื่อนให้ทำตามที่ครูตักเตือน ไม่ให้เชื่อเพื่อนที่ขมว่าเราเก่งแล้ว,TRUE,TRUE,TRUE,
2021,19,สถานการณ์ในข้อใดไม่จำเป็นต้องกล่าวอวยพร,(1) น้องผ่านเข้ารอบการประกวดร้องเพลง (2) เพื่อนกำลังจะเดินทางไปเรียนต่อต่างประเทศ (3) พี่ถูกสถากกินแบ่งรัฐบาลรางวัลเลขท้ายสองตัว (4) น้าได้เลื่อนตำแหน่งและย้ายไปทำงานที่ต่างจังหวัด,(3) พี่ถูกสถากกินแบ่งรัฐบาลรางวัลเลขท้ายสองตัว,TRUE,TRUE,TRUE,
2021,20,ข้อใดไม่มีการโน้มน้าวใจ,(1) เสื้อผ้าฝ้าย 100% บางเบา ระบายอากาศ นุ่มสบายผิว ล้างสต๊อก ราคาต่ำ (2) คลิปการสอนภาษาไทย เข้าใจง่าย ใช้ได้จริง จากครูชื่อดัง บนโลกออนไลน์ (3) สงกรานต์เป็นวันหยุดนักขัตฤกษ์ตามประเพณีไทยและถือเป็นวันครอบครัวด้วย (4) โครงการตรวจคัดกรองเชื้อโควิด-19 ใช้เทคโนโลยีทันสมัยเพื่อความปลอดภัยของคนไทยทุกคน,(3) สงกรานต์เป็นวันหยุดนักขัตฤกษ์ตามประเพณีไทยและถือเป็นวันครอบครัวด้วย,TRUE,TRUE,TRUE,
2021,21,คำเชื่อมที่ขีดเส้นใต้ในข้อใดไม่ใช่คำเชื่อมอนุประโยค,(1) วันมหาสงกรานด์ ๑๓ เมษายน คือวันที่ดวงอาทิตย์เกลื่อนเข้าสู่ราศีเมษ (2) นักปราชญ์เชื่อว่าความงามขึ้นอยู่กับเหตุผลและประสบการณ์ของแต่ละคน (3) หงส์เป็นสัตว์ในวรรณคดี อยู่ในป่าหิมพานด์และเป็นพาหนะของพระพรหม (4) สุนทรียศาสตร์คือค่นิยมเกี่ยวกับกวามงามซึ่งเกิดจากการรับรู้ผ่านอวัยวะสัมผัส,(3) หงส์เป็นสัตว์ในวรรณคดี อยู่ในป่าหิมพานด์และเป็นพาหนะของพระพรหม,TRUE,TRUE,TRUE,
2021,22,สำนวนข้อใดมีความหมายคล้ายคถึงกับคำประพันธ์ต่อไปนี้ กบเกิดในสระใต้ บัวบาน ฤๅห่อนรู้รสมาลย์ หนึ่งน้อย กุมราอยู่ใกลสถาน นับโยชน์ ก็ดี บินโบกมาก้อยก้อย เกลือกเกล้าเสาวคนธ์,(1) ใกล้เกลือกินด่าง (2) ปัญญาแค่หางอึ่ง (3) กบในกะลากรอบ (4) บัวไม่ให้ช้ำน้ำไม่ให้ขุ่น,(1) ใกล้เกลือกินด่าง,TRUE,TRUE,TRUE,
2021,23,ข้อใดสรุปไม่สอดคล้องกับคำประพันธ์ต่อไปนี้ ㆍ ปัจจุบันวันนี้มีค่า เวลาอย่าปล่อยลอยเปล่า อดีตล่วงกาลผ่านเรา อย่าเอามาคิดติดใจ วันนี้ทำดีคุ้มค่า วันหน้าอนาคตสดใส วันนี้ลงทุนหมุนไป วันหน้ากำไรเพิ่มพูน,(1) ไม่ยึดติดอดีดแต่ทำวันนี้ให้ดีที่สุด (2) ทำความดีวันนี้วันหน้าจะมีความสุข (3) ลงทุนทำความดีต้องหวังผลตอบแทน (4) ไม่ปล่อยเวลาให้ผ่านไปโดยเปล่าประโยชน์,(3) ลงทุนทำความดีต้องหวังผลตอบแทน,TRUE,TRUE,TRUE,
2021,24,ข้อใดไม่สะท้อนภาพวิถีไทยด้านความเชื่อ,(1) โอ้บาปกรรมน้ำนรกเจียวอกเรา ให้มัวเมาเหมือนหนึ่งบ้าเป็นน่าอาย (2) มาถึงบางธรณีทวีโศก ยามวิโยคยากใจให้สะอื้น (3) ทั้งโรคซ้ำกรรมชัดวิบัติเป็น ไม่เล็งเห็นที่ซึ่งจะพึ่งพา (4) แม้กำเนิดเกิดชาติใดใด ขอให้ได้เป็นข้าฝ้าธุลี,(2) มาถึงบางธรณีทวีโศก ยามวิโยคยากใจให้สะอื้น,TRUE,TRUE,TRUE,
2021,25,"ชายคนหนึ่งมีลูกชายหลายกน ลูก ๆ ต่างชอบทะเลาะเบาะแว้งกันอยู่สมอ เขาจึงคิดทาทางสอนให้ถูกเลิกทะเลาะกัน วันหนึ่งเกิดการทะเลาะวิวาทที่รุนแรงกว่าทุกครั้งพ่อเข้ามาห้ามปรามและขอให้ลูกชายคนหนึ่งไปหากิ่งไม้มาหนึ่งกำมือ เขามัดกิ่งไม้รวมกันแล้วให้ถูกลองหักดูทีละคน แต่ก็ไม่มีใครหักได้เลย พ่อจึงแก้มัดออกและส่งกิ่งไม่ให้ลูกลองหักคนละกิ่ง ลูก ๆ หักกิ่งไม่ได้อย่างง่ยดาย พ่อจึงสอนว่า ""เห็นหรือไม่ว่าถ้าลูกรักและช่วยเหลือกัน ก็ไม่มีไครจะทำอันตรายถูกได้ แต่หากแตกแยกกัน ลูกก็จะมีสภาพเหมือนกับกิ่งไม้ที่ถูกแยกออกมานั่นแหละ"" พฤติกรรมในข้อใดไม่สอดกล้องกับข้อคิดของนิทานข้างต้น",(1) พ่อค้าแม่ก้าพากันไปขายของในที่ทำเลดี (2) ชาวบ้านรวมตัวกันฟ้องร้องนายทุนที่บุกรุกป่าชุมชน (3) ผู้โดยสารช่วยกันเข็นรถประจำทางที่เสียไม่ให้กีดขวางการจราจร (4) นักเรียนมัธยมต้นร่วมปลูกผักสวนครัวเพื่อเป็นอาหารกลางวันของโรงเรียน,(1) พ่อค้าแม่ก้าพากันไปขายของในที่ทำเลดี,TRUE,TRUE,TRUE,
2021,26,ข้อความ ๒ ข้อใดเป็นประโยคสามัญ,(1) แนวโน้มเศรษฐกิจไทยปีนี้กำลังถดถอยอย่างหนักยิ่งกว่าปี ๒๕๔๐ (2) ธนาคารแห่งประเทศไทยกาดว่าเศรษฐกิจไทยปีนี้จะติดลบ ๑๐% (3) รัฐบาลพยายามกระตุ้นเศรษฐกิจด้วยมาตรการหลายอย่าง 4.รัฐมีโครงการแจกเงินให้ประชาชนที่ท่องเที่ยวในประเทศ 5.เมื่อลงทะเบียนผ่านเว็บไซต์แล้วจะได้เงินคืนภายหลัง,"(1) แนวโน้มเศรษฐกิจไทยปีนี้กำลังถดถอยอย่างหนักยิ่งกว่าปี ๒๕๔๐ ,(3) รัฐบาลพยายามกระตุ้นเศรษฐกิจด้วยมาตรการหลายอย่าง",TRUE,TRUE,FALSE,
2021,27,ข้อความ ๒ ข้อใดมีคำสมาส,(1) ป้อมผีเสื้ออยู่ด้านใต้ของปากคลองตลาด ติดกับแม่น้ำเจ้าพระยา (2) ป้อมเพชรเป็นป้อมสำคัญในเขตกรุงเก่า ตรงจุดบรรจบแม่น้ำสามสาย (3) ป้อมกำแพงและประตูเมือง ทำหน้าที่เป็นปราการป้องกันการรุกรานจากข้าศึก (4) ชาวพระนกรนิยมลงเรือเล่นเพลงสักว่าในเทศกาลฤดูน้ำหลากเหมือนอย่างครั้งกรุงเก่า (5) กรมหิลปากรได้บูรณะป้อมและกำแพงเมืองทั้งหมด โดยก่อกอนกรีตเชื่อมคำแพงเมืองที่ขาดเข้าด้วยกัน,"(4) ชาวพระนกรนิยมลงเรือเล่นเพลงสักว่าในเทศกาลฤดูน้ำหลากเหมือนอย่างครั้งกรุงเก่า ,(5) กรมหิลปากรได้บูรณะป้อมและกำแพงเมืองทั้งหมด โดยก่อกอนกรีตเชื่อมคำแพงเมืองที่ขาดเข้าด้วยกัน",TRUE,TRUE,FALSE,
2021,28,ข้อความ ๒ ข้อใดใช้ภาษาระดับภาษาปาก,(1) ชีวิตของคนเราเมื่อเข้าไปเกี่ยวข้องกับอะไรแล้วเราก็ใช้ประโยชน์จากสิ่งนั้น (2) การนำสิ่งที่เกี่ยวข้องมาใช้ประโยชน์นั้นต้องใช้ให้เกิดประโยชน์อย่างแท้จริง (3) ไม่ใช่เอาไปใช้แล้ว กลับกลายเป็นว่าสิ่งนั้นเป็นสิ่งที่ให้โทษแก่ตัวของเราเอง (4) ผู้ใดก็ตามที่หลงมัวเมากับสิ่งที่ได้เข้าไปเกี่ยวข้องอย่างปราศจากเหตุผลย่อมเกิดทุกข์ (5) หากผู้ใดเชื่อมั่นในความดีที่กระทำย่อมทำให้ผู้นั้นกิดศรัทธาในชีวิตอันจะเป็นพลังในการดำเนินชีวิต,"(1) ชีวิตของคนเราเมื่อเข้าไปเกี่ยวข้องกับอะไรแล้วเราก็ใช้ประโยชน์จากสิ่งนั้น ,(3) ไม่ใช่เอาไปใช้แล้ว กลับกลายเป็นว่าสิ่งนั้นเป็นสิ่งที่ให้โทษแก่ตัวของเราเอง",TRUE,TRUE,FALSE,
